event_id,session_id,user_id,event_type,event_timestamp,event_step,product_id,product_name,category,subcategory,brand,region,device_type,traffic_source,page_type,search_keyword,event_date
EVT0023737,S005586,U00780,add_to_cart,05-04-2026 10:34,3,P072,OnePlus Nord CE3 256GB Blue,Electronics,Smartphone,OnePlus,Ahmedabad,mobile,email,cart,,05-04-2026
EVT0023738,S005542,U00787,visit,05-04-2026 10:35,1,P055,Sony Wireless Earbuds,Electronics,Headphones,Sony,Ahmedabad,mobile,direct,landing_page,,05-04-2026
EVT0023739,S005586,U00780,checkout_start,05-04-2026 10:36,4,P072,OnePlus Nord CE3 256GB Blue,Electronics,Smartphone,OnePlus,Ahmedabad,mobile,email,checkout,,05-04-2026
EVT0023740,S005586,U00780,checkout_abandon,05-04-2026 10:38,5,P072,OnePlus Nord CE3 256GB Blue,Electronics,Smartphone,OnePlus,Ahmedabad,mobile,email,checkout,,05-04-2026
EVT0023741,S005542,U00787,view,05-04-2026 10:38,2,P055,Sony Wireless Earbuds,Electronics,Headphones,Sony,Ahmedabad,mobile,direct,product_page,,05-04-2026
EVT0023742,S005542,U00787,view,05-04-2026 10:40,3,P143,OnePlus G1 256GB Red,Electronics,Smartphone,OnePlus,Ahmedabad,mobile,direct,product_page,,05-04-2026
EVT0023743,S005542,U00787,add_to_cart,05-04-2026 10:43,4,P055,Sony Wireless Earbuds,Electronics,Headphones,Sony,Ahmedabad,mobile,direct,cart,,05-04-2026
EVT0023744,S005542,U00787,checkout_start,05-04-2026 10:43,5,P055,Sony Wireless Earbuds,Electronics,Headphones,Sony,Ahmedabad,mobile,direct,checkout,,05-04-2026
EVT0023745,S005542,U00787,checkout_abandon,05-04-2026 10:44,6,P055,Sony Wireless Earbuds,Electronics,Headphones,Sony,Ahmedabad,mobile,direct,checkout,,05-04-2026
EVT0023746,S005593,U00320,visit,05-04-2026 11:00,1,P173,Zara Green Denim T-Shirt,Clothing,T-Shirts,Zara,Delhi,tablet,direct,landing_page,,05-04-2026
EVT0023747,S005593,U00320,view,05-04-2026 11:03,2,P173,Zara Green Denim T-Shirt,Clothing,T-Shirts,Zara,Delhi,tablet,direct,product_page,,05-04-2026
EVT0023748,S005593,U00320,add_to_cart,05-04-2026 11:05,3,P173,Zara Green Denim T-Shirt,Clothing,T-Shirts,Zara,Delhi,tablet,direct,cart,,05-04-2026
EVT0023749,S005593,U00320,checkout_start,05-04-2026 11:06,4,P173,Zara Green Denim T-Shirt,Clothing,T-Shirts,Zara,Delhi,tablet,direct,checkout,,05-04-2026
EVT0023750,S005593,U00320,checkout_abandon,05-04-2026 11:07,5,P173,Zara Green Denim T-Shirt,Clothing,T-Shirts,Zara,Delhi,tablet,direct,checkout,,05-04-2026
EVT0023751,S005550,U00899,visit,05-04-2026 11:25,1,P054,Adidas Yoga Mat,Sports,Equipment,Adidas,Delhi,mobile,organic_search,landing_page,,05-04-2026
EVT0023752,S005550,U00899,search,05-04-2026 11:26,2,P054,Adidas Yoga Mat,Sports,Equipment,Adidas,Delhi,mobile,organic_search,search_results,running shoes,05-04-2026
EVT0023753,S005550,U00899,view,05-04-2026 11:28,3,P054,Adidas Yoga Mat,Sports,Equipment,Adidas,Delhi,mobile,organic_search,product_page,,05-04-2026
EVT0023754,S005550,U00899,add_to_cart,05-04-2026 11:30,4,P054,Adidas Yoga Mat,Sports,Equipment,Adidas,Delhi,mobile,organic_search,cart,,05-04-2026
EVT0023755,S005550,U00899,checkout_start,05-04-2026 11:31,5,P054,Adidas Yoga Mat,Sports,Equipment,Adidas,Delhi,mobile,organic_search,checkout,,05-04-2026
EVT0023756,S005538,U00503,visit,05-04-2026 11:33,1,P153,UrbanCo Wooden Sofa Large,Home,Furniture,UrbanCo,Delhi,tablet,organic_search,landing_page,,05-04-2026
EVT0023757,S005550,U00899,checkout_abandon,05-04-2026 11:33,6,P054,Adidas Yoga Mat,Sports,Equipment,Adidas,Delhi,mobile,organic_search,checkout,,05-04-2026
EVT0023758,S005538,U00503,search,05-04-2026 11:34,2,P153,UrbanCo Wooden Sofa Large,Home,Furniture,UrbanCo,Delhi,tablet,organic_search,search_results,sofa set,05-04-2026
EVT0023759,S005538,U00503,view,05-04-2026 11:37,3,P153,UrbanCo Wooden Sofa Large,Home,Furniture,UrbanCo,Delhi,tablet,organic_search,product_page,,05-04-2026
EVT0023760,S005565,U00459,visit,05-04-2026 11:50,1,P107,Zara Black Polyester T-Shirt,Clothing,T-Shirts,Zara,Delhi,desktop,referral,landing_page,,05-04-2026
EVT0023761,S005565,U00459,view,05-04-2026 11:53,2,P107,Zara Black Polyester T-Shirt,Clothing,T-Shirts,Zara,Delhi,desktop,referral,product_page,,05-04-2026
EVT0023762,S005565,U00459,view,05-04-2026 11:55,3,P196,Zara White Denim Jacket,Clothing,Jackets,Zara,Delhi,desktop,referral,product_page,,05-04-2026
EVT0023763,S005565,U00459,add_to_cart,05-04-2026 11:56,4,P107,Zara Black Polyester T-Shirt,Clothing,T-Shirts,Zara,Delhi,desktop,referral,cart,,05-04-2026
EVT0023764,S005565,U00459,checkout_start,05-04-2026 11:58,5,P107,Zara Black Polyester T-Shirt,Clothing,T-Shirts,Zara,Delhi,desktop,referral,checkout,,05-04-2026
EVT0023765,S005565,U00459,purchase,05-04-2026 12:00,6,P107,Zara Black Polyester T-Shirt,Clothing,T-Shirts,Zara,Delhi,desktop,referral,confirmation,,05-04-2026
EVT0023766,S005588,U00253,visit,05-04-2026 12:19,1,P003,Nivea Shampoo,Beauty,Haircare,Nivea,Bengaluru,mobile,social,landing_page,,05-04-2026
EVT0023767,S005577,U00238,visit,05-04-2026 12:19,1,P121,UrbanCo Plastic Sofa Large,Home,Furniture,UrbanCo,Delhi,desktop,direct,landing_page,,05-04-2026
EVT0023768,S005577,U00238,view,05-04-2026 12:20,2,P121,UrbanCo Plastic Sofa Large,Home,Furniture,UrbanCo,Delhi,desktop,direct,product_page,,05-04-2026
EVT0023769,S005588,U00253,view,05-04-2026 12:20,2,P003,Nivea Shampoo,Beauty,Haircare,Nivea,Bengaluru,mobile,social,product_page,,05-04-2026
EVT0023770,S005588,U00253,add_to_cart,05-04-2026 12:21,3,P003,Nivea Shampoo,Beauty,Haircare,Nivea,Bengaluru,mobile,social,cart,,05-04-2026
EVT0023771,S005588,U00253,checkout_start,05-04-2026 12:23,4,P003,Nivea Shampoo,Beauty,Haircare,Nivea,Bengaluru,mobile,social,checkout,,05-04-2026
EVT0023772,S005588,U00253,purchase,05-04-2026 12:25,5,P003,Nivea Shampoo,Beauty,Haircare,Nivea,Bengaluru,mobile,social,confirmation,,05-04-2026
EVT0023773,S005574,U00800,visit,05-04-2026 12:28,1,P023,Zara White Cotton T-Shirt,Clothing,T-Shirts,Zara,Chennai,desktop,direct,landing_page,,05-04-2026
EVT0023774,S005574,U00800,view,05-04-2026 12:30,2,P023,Zara White Cotton T-Shirt,Clothing,T-Shirts,Zara,Chennai,desktop,direct,product_page,,05-04-2026
EVT0023775,S005590,U00710,visit,05-04-2026 12:56,1,P028,Apple 11 256GB Red,Electronics,Smartphone,Apple,Pune,mobile,social,landing_page,,05-04-2026
EVT0023776,S005590,U00710,view,05-04-2026 12:58,2,P028,Apple 11 256GB Red,Electronics,Smartphone,Apple,Pune,mobile,social,product_page,,05-04-2026
EVT0023777,S005590,U00710,view,05-04-2026 12:59,3,P086,Boat Power Bank,Electronics,Accessories,Boat,Pune,mobile,social,product_page,,05-04-2026
EVT0023778,S005540,U00427,visit,05-04-2026 13:08,1,P081,Adidas Dumbbells,Sports,Equipment,Adidas,Hyderabad,mobile,organic_search,landing_page,,05-04-2026
EVT0023779,S005540,U00427,view,05-04-2026 13:10,2,P081,Adidas Dumbbells,Sports,Equipment,Adidas,Hyderabad,mobile,organic_search,product_page,,05-04-2026
EVT0023780,S005558,U00073,visit,05-04-2026 13:19,1,P010,Samsung Phone Case,Electronics,Accessories,Samsung,Pune,desktop,email,landing_page,,05-04-2026
EVT0023781,S005558,U00073,view,05-04-2026 13:21,2,P010,Samsung Phone Case,Electronics,Accessories,Samsung,Pune,desktop,email,product_page,,05-04-2026
EVT0023782,S005558,U00073,view,05-04-2026 13:23,3,P168,Dell Aspire Air 16GB RAM 1TB SSD,Electronics,Laptop,Dell,Pune,desktop,email,product_page,,05-04-2026
EVT0023783,S005537,U00365,visit,05-04-2026 13:24,1,P180,Zara White Denim T-Shirt,Clothing,T-Shirts,Zara,Bengaluru,mobile,direct,landing_page,,05-04-2026
EVT0023784,S005537,U00365,view,05-04-2026 13:25,2,P180,Zara White Denim T-Shirt,Clothing,T-Shirts,Zara,Bengaluru,mobile,direct,product_page,,05-04-2026
EVT0023785,S005558,U00073,add_to_cart,05-04-2026 13:25,4,P010,Samsung Phone Case,Electronics,Accessories,Samsung,Pune,desktop,email,cart,,05-04-2026
EVT0023786,S005537,U00365,add_to_cart,05-04-2026 13:26,3,P180,Zara White Denim T-Shirt,Clothing,T-Shirts,Zara,Bengaluru,mobile,direct,cart,,05-04-2026
EVT0023787,S005558,U00073,checkout_start,05-04-2026 13:26,5,P010,Samsung Phone Case,Electronics,Accessories,Samsung,Pune,desktop,email,checkout,,05-04-2026
EVT0023788,S005537,U00365,checkout_start,05-04-2026 13:27,4,P180,Zara White Denim T-Shirt,Clothing,T-Shirts,Zara,Bengaluru,mobile,direct,checkout,,05-04-2026
EVT0023789,S005558,U00073,checkout_abandon,05-04-2026 13:28,6,P010,Samsung Phone Case,Electronics,Accessories,Samsung,Pune,desktop,email,checkout,,05-04-2026
EVT0023790,S005581,U00286,visit,05-04-2026 13:28,1,P185,Samsung Galaxy S21 64GB Blue,Electronics,Smartphone,Samsung,Pune,desktop,direct,landing_page,,05-04-2026
EVT0023791,S005537,U00365,checkout_abandon,05-04-2026 13:29,5,P180,Zara White Denim T-Shirt,Clothing,T-Shirts,Zara,Bengaluru,mobile,direct,checkout,,05-04-2026
EVT0023792,S005581,U00286,search,05-04-2026 13:29,2,P185,Samsung Galaxy S21 64GB Blue,Electronics,Smartphone,Samsung,Pune,desktop,direct,search_results,phone accessories,05-04-2026
EVT0023793,S005581,U00286,view,05-04-2026 13:30,3,P185,Samsung Galaxy S21 64GB Blue,Electronics,Smartphone,Samsung,Pune,desktop,direct,product_page,,05-04-2026
EVT0023794,S005581,U00286,view,05-04-2026 13:31,4,P079,Boat Charger,Electronics,Accessories,Boat,Pune,desktop,direct,product_page,,05-04-2026
EVT0023795,S005554,U00881,visit,05-04-2026 13:32,1,P021,H&M Red Polyester T-Shirt,Clothing,T-Shirts,H&M,Kolkata,mobile,organic_search,landing_page,,05-04-2026
EVT0023796,S005554,U00881,view,05-04-2026 13:33,2,P021,H&M Red Polyester T-Shirt,Clothing,T-Shirts,H&M,Kolkata,mobile,organic_search,product_page,,05-04-2026
EVT0023797,S005594,U00377,visit,05-04-2026 14:22,1,P085,UrbanCo Plastic Dining Table Large,Home,Furniture,UrbanCo,Delhi,desktop,organic_search,landing_page,,05-04-2026
EVT0023798,S005594,U00377,search,05-04-2026 14:23,2,P085,UrbanCo Plastic Dining Table Large,Home,Furniture,UrbanCo,Delhi,desktop,organic_search,search_results,wall decor,05-04-2026
EVT0023799,S005594,U00377,view,05-04-2026 14:25,3,P085,UrbanCo Plastic Dining Table Large,Home,Furniture,UrbanCo,Delhi,desktop,organic_search,product_page,,05-04-2026
EVT0023800,S005594,U00377,view,05-04-2026 14:26,4,P165,UrbanCo Metal Sofa Large,Home,Furniture,UrbanCo,Delhi,desktop,organic_search,product_page,,05-04-2026
EVT0023801,S005594,U00377,add_to_cart,05-04-2026 14:28,5,P085,UrbanCo Plastic Dining Table Large,Home,Furniture,UrbanCo,Delhi,desktop,organic_search,cart,,05-04-2026
EVT0023802,S005594,U00377,checkout_start,05-04-2026 14:29,6,P085,UrbanCo Plastic Dining Table Large,Home,Furniture,UrbanCo,Delhi,desktop,organic_search,checkout,,05-04-2026
EVT0023803,S005594,U00377,checkout_abandon,05-04-2026 14:30,7,P085,UrbanCo Plastic Dining Table Large,Home,Furniture,UrbanCo,Delhi,desktop,organic_search,checkout,,05-04-2026
EVT0023804,S005573,U00101,visit,05-04-2026 14:39,1,P004,UrbanCo Mixer,Home,Kitchen,UrbanCo,Chennai,tablet,organic_search,landing_page,,05-04-2026
EVT0023805,S005572,U00165,visit,05-04-2026 14:42,1,P153,UrbanCo Wooden Sofa Large,Home,Furniture,UrbanCo,Chennai,mobile,email,landing_page,,05-04-2026
EVT0023806,S005573,U00101,view,05-04-2026 14:42,2,P004,UrbanCo Mixer,Home,Kitchen,UrbanCo,Chennai,tablet,organic_search,product_page,,05-04-2026
EVT0023807,S005572,U00165,view,05-04-2026 14:44,2,P153,UrbanCo Wooden Sofa Large,Home,Furniture,UrbanCo,Chennai,mobile,email,product_page,,05-04-2026
EVT0023808,S005573,U00101,view,05-04-2026 14:45,3,P153,UrbanCo Wooden Sofa Large,Home,Furniture,UrbanCo,Chennai,tablet,organic_search,product_page,,05-04-2026
EVT0023809,S005572,U00165,add_to_cart,05-04-2026 14:46,3,P153,UrbanCo Wooden Sofa Large,Home,Furniture,UrbanCo,Chennai,mobile,email,cart,,05-04-2026
EVT0023810,S005583,U00147,visit,05-04-2026 14:46,1,P140,Zara Red Denim T-Shirt,Clothing,T-Shirts,Zara,Ahmedabad,tablet,direct,landing_page,,05-04-2026
EVT0023811,S005584,U00536,visit,05-04-2026 14:46,1,P045,Puma Running Shoes Size 10,Sports,Shoes,Puma,Delhi,mobile,paid_ads,landing_page,,05-04-2026
EVT0023812,S005572,U00165,checkout_start,05-04-2026 14:47,4,P153,UrbanCo Wooden Sofa Large,Home,Furniture,UrbanCo,Chennai,mobile,email,checkout,,05-04-2026
EVT0023813,S005583,U00147,view,05-04-2026 14:47,2,P140,Zara Red Denim T-Shirt,Clothing,T-Shirts,Zara,Ahmedabad,tablet,direct,product_page,,05-04-2026
EVT0023814,S005584,U00536,view,05-04-2026 14:47,2,P045,Puma Running Shoes Size 10,Sports,Shoes,Puma,Delhi,mobile,paid_ads,product_page,,05-04-2026
EVT0023815,S005572,U00165,purchase,05-04-2026 14:48,5,P153,UrbanCo Wooden Sofa Large,Home,Furniture,UrbanCo,Chennai,mobile,email,confirmation,,05-04-2026
EVT0023816,S005583,U00147,add_to_cart,05-04-2026 14:49,3,P140,Zara Red Denim T-Shirt,Clothing,T-Shirts,Zara,Ahmedabad,tablet,direct,cart,,05-04-2026
EVT0023817,S005583,U00147,checkout_start,05-04-2026 14:50,4,P140,Zara Red Denim T-Shirt,Clothing,T-Shirts,Zara,Ahmedabad,tablet,direct,checkout,,05-04-2026
EVT0023818,S005583,U00147,checkout_abandon,05-04-2026 14:51,5,P140,Zara Red Denim T-Shirt,Clothing,T-Shirts,Zara,Ahmedabad,tablet,direct,checkout,,05-04-2026
EVT0023819,S005560,U00786,visit,05-04-2026 14:54,1,P174,Zara Green Polyester T-Shirt,Clothing,T-Shirts,Zara,Bengaluru,desktop,direct,landing_page,,05-04-2026
EVT0023820,S005560,U00786,view,05-04-2026 14:55,2,P174,Zara Green Polyester T-Shirt,Clothing,T-Shirts,Zara,Bengaluru,desktop,direct,product_page,,05-04-2026
EVT0023821,S005560,U00786,add_to_cart,05-04-2026 14:56,3,P174,Zara Green Polyester T-Shirt,Clothing,T-Shirts,Zara,Bengaluru,desktop,direct,cart,,05-04-2026
EVT0023822,S005560,U00786,checkout_start,05-04-2026 14:57,4,P174,Zara Green Polyester T-Shirt,Clothing,T-Shirts,Zara,Bengaluru,desktop,direct,checkout,,05-04-2026
EVT0023823,S005560,U00786,checkout_abandon,05-04-2026 14:58,5,P174,Zara Green Polyester T-Shirt,Clothing,T-Shirts,Zara,Bengaluru,desktop,direct,checkout,,05-04-2026
EVT0023824,S005598,U00065,visit,05-04-2026 15:24,1,P057,H&M Blue Denim Jeans,Clothing,Jeans,H&M,Delhi,desktop,organic_search,landing_page,,05-04-2026
EVT0023825,S005598,U00065,view,05-04-2026 15:24,2,P057,H&M Blue Denim Jeans,Clothing,Jeans,H&M,Delhi,desktop,organic_search,product_page,,05-04-2026
EVT0023826,S005556,U00251,visit,05-04-2026 15:25,1,P167,Dell Aspire 8GB RAM 512GB SSD,Electronics,Laptop,Dell,Hyderabad,mobile,direct,landing_page,,05-04-2026
EVT0023827,S005559,U00006,visit,05-04-2026 15:25,1,P095,H&M Black Denim Jeans,Clothing,Jeans,H&M,Pune,mobile,organic_search,landing_page,,05-04-2026
EVT0023828,S005559,U00006,search,05-04-2026 15:26,2,P095,H&M Black Denim Jeans,Clothing,Jeans,H&M,Pune,mobile,organic_search,search_results,winter jacket,05-04-2026
EVT0023829,S005556,U00251,search,05-04-2026 15:26,2,P167,Dell Aspire 8GB RAM 512GB SSD,Electronics,Laptop,Dell,Hyderabad,mobile,direct,search_results,best smartphone,05-04-2026
EVT0023830,S005598,U00065,add_to_cart,05-04-2026 15:27,3,P057,H&M Blue Denim Jeans,Clothing,Jeans,H&M,Delhi,desktop,organic_search,cart,,05-04-2026
EVT0023831,S005556,U00251,view,05-04-2026 15:27,3,P167,Dell Aspire 8GB RAM 512GB SSD,Electronics,Laptop,Dell,Hyderabad,mobile,direct,product_page,,05-04-2026
EVT0023832,S005559,U00006,view,05-04-2026 15:28,3,P095,H&M Black Denim Jeans,Clothing,Jeans,H&M,Pune,mobile,organic_search,product_page,,05-04-2026
EVT0023833,S005598,U00065,checkout_start,05-04-2026 15:28,4,P057,H&M Blue Denim Jeans,Clothing,Jeans,H&M,Delhi,desktop,organic_search,checkout,,05-04-2026
EVT0023834,S005598,U00065,purchase,05-04-2026 15:29,5,P057,H&M Blue Denim Jeans,Clothing,Jeans,H&M,Delhi,desktop,organic_search,confirmation,,05-04-2026
EVT0023835,S005591,U00041,visit,05-04-2026 16:23,1,P115,Nike Sports T-Shirt,Sports,Activewear,Nike,Ahmedabad,mobile,organic_search,landing_page,,05-04-2026
EVT0023836,S005591,U00041,view,05-04-2026 16:26,2,P115,Nike Sports T-Shirt,Sports,Activewear,Nike,Ahmedabad,mobile,organic_search,product_page,,05-04-2026
EVT0023837,S005591,U00041,view,05-04-2026 16:28,3,P177,Puma Sneakers Size 9,Sports,Shoes,Puma,Ahmedabad,mobile,organic_search,product_page,,05-04-2026
EVT0023838,S005591,U00041,add_to_cart,05-04-2026 16:28,4,P115,Nike Sports T-Shirt,Sports,Activewear,Nike,Ahmedabad,mobile,organic_search,cart,,05-04-2026
EVT0023839,S005591,U00041,checkout_start,05-04-2026 16:30,5,P115,Nike Sports T-Shirt,Sports,Activewear,Nike,Ahmedabad,mobile,organic_search,checkout,,05-04-2026
EVT0023840,S005591,U00041,checkout_abandon,05-04-2026 16:31,6,P115,Nike Sports T-Shirt,Sports,Activewear,Nike,Ahmedabad,mobile,organic_search,checkout,,05-04-2026
EVT0023841,S005545,U00757,visit,05-04-2026 17:36,1,P026,UrbanCo Wall Art,Home,Decor,UrbanCo,Mumbai,desktop,organic_search,landing_page,,05-04-2026
EVT0023842,S005545,U00757,search,05-04-2026 17:37,2,P026,UrbanCo Wall Art,Home,Decor,UrbanCo,Mumbai,desktop,organic_search,search_results,wooden chair,05-04-2026
EVT0023843,S005545,U00757,view,05-04-2026 17:39,3,P026,UrbanCo Wall Art,Home,Decor,UrbanCo,Mumbai,desktop,organic_search,product_page,,05-04-2026
EVT0023844,S005575,U00690,visit,05-04-2026 17:39,1,P058,Puma Running Shoes Size 8,Sports,Shoes,Puma,Delhi,mobile,direct,landing_page,,05-04-2026
EVT0023845,S005545,U00757,add_to_cart,05-04-2026 17:40,4,P026,UrbanCo Wall Art,Home,Decor,UrbanCo,Mumbai,desktop,organic_search,cart,,05-04-2026
EVT0023846,S005575,U00690,search,05-04-2026 17:41,2,P058,Puma Running Shoes Size 8,Sports,Shoes,Puma,Delhi,mobile,direct,search_results,running shoes,05-04-2026
EVT0023847,S005545,U00757,checkout_start,05-04-2026 17:41,5,P026,UrbanCo Wall Art,Home,Decor,UrbanCo,Mumbai,desktop,organic_search,checkout,,05-04-2026
EVT0023848,S005575,U00690,view,05-04-2026 17:42,3,P058,Puma Running Shoes Size 8,Sports,Shoes,Puma,Delhi,mobile,direct,product_page,,05-04-2026
EVT0023849,S005545,U00757,purchase,05-04-2026 17:43,6,P026,UrbanCo Wall Art,Home,Decor,UrbanCo,Mumbai,desktop,organic_search,confirmation,,05-04-2026
EVT0023850,S005575,U00690,add_to_cart,05-04-2026 17:44,4,P058,Puma Running Shoes Size 8,Sports,Shoes,Puma,Delhi,mobile,direct,cart,,05-04-2026
EVT0023851,S005575,U00690,checkout_start,05-04-2026 17:46,5,P058,Puma Running Shoes Size 8,Sports,Shoes,Puma,Delhi,mobile,direct,checkout,,05-04-2026
EVT0023852,S005575,U00690,checkout_abandon,05-04-2026 17:48,6,P058,Puma Running Shoes Size 8,Sports,Shoes,Puma,Delhi,mobile,direct,checkout,,05-04-2026
EVT0023853,S005597,U00366,visit,05-04-2026 18:18,1,P038,Adidas Running Shoes Size 9,Sports,Shoes,Adidas,Chennai,mobile,organic_search,landing_page,,05-04-2026
EVT0023854,S005597,U00366,search,05-04-2026 18:18,2,P038,Adidas Running Shoes Size 9,Sports,Shoes,Adidas,Chennai,mobile,organic_search,search_results,sports t-shirt,05-04-2026
EVT0023855,S005597,U00366,view,05-04-2026 18:21,3,P038,Adidas Running Shoes Size 9,Sports,Shoes,Adidas,Chennai,mobile,organic_search,product_page,,05-04-2026
EVT0023856,S005597,U00366,add_to_cart,05-04-2026 18:23,4,P038,Adidas Running Shoes Size 9,Sports,Shoes,Adidas,Chennai,mobile,organic_search,cart,,05-04-2026
EVT0023857,S005597,U00366,checkout_start,05-04-2026 18:25,5,P038,Adidas Running Shoes Size 9,Sports,Shoes,Adidas,Chennai,mobile,organic_search,checkout,,05-04-2026
EVT0023858,S005597,U00366,purchase,05-04-2026 18:26,6,P038,Adidas Running Shoes Size 9,Sports,Shoes,Adidas,Chennai,mobile,organic_search,confirmation,,05-04-2026
EVT0023859,S005578,U00734,visit,05-04-2026 18:31,1,P007,Lakme Hair Oil,Beauty,Haircare,Lakme,Kolkata,mobile,organic_search,landing_page,,05-04-2026
EVT0023860,S005578,U00734,search,05-04-2026 18:31,2,P007,Lakme Hair Oil,Beauty,Haircare,Lakme,Kolkata,mobile,organic_search,search_results,hair oil,05-04-2026
EVT0023861,S005569,U00664,visit,05-04-2026 18:32,1,P025,Lakme Foundation,Beauty,Makeup,Lakme,Hyderabad,mobile,direct,landing_page,,05-04-2026
EVT0023862,S005569,U00664,search,05-04-2026 18:33,2,P025,Lakme Foundation,Beauty,Makeup,Lakme,Hyderabad,mobile,direct,search_results,moisturizer,05-04-2026
EVT0023863,S005578,U00734,view,05-04-2026 18:34,3,P007,Lakme Hair Oil,Beauty,Haircare,Lakme,Kolkata,mobile,organic_search,product_page,,05-04-2026
EVT0023864,S005569,U00664,view,05-04-2026 18:35,3,P025,Lakme Foundation,Beauty,Makeup,Lakme,Hyderabad,mobile,direct,product_page,,05-04-2026
EVT0023865,S005569,U00664,add_to_cart,05-04-2026 18:36,4,P025,Lakme Foundation,Beauty,Makeup,Lakme,Hyderabad,mobile,direct,cart,,05-04-2026
EVT0023866,S005569,U00664,checkout_start,05-04-2026 18:37,5,P025,Lakme Foundation,Beauty,Makeup,Lakme,Hyderabad,mobile,direct,checkout,,05-04-2026
EVT0023867,S005569,U00664,checkout_abandon,05-04-2026 18:39,6,P025,Lakme Foundation,Beauty,Makeup,Lakme,Hyderabad,mobile,direct,checkout,,05-04-2026
EVT0023868,S005576,U00167,visit,05-04-2026 18:52,1,P179,Zara Black Polyester Shirt,Clothing,Shirts,Zara,Ahmedabad,desktop,email,landing_page,,05-04-2026
EVT0023869,S005576,U00167,search,05-04-2026 18:53,2,P179,Zara Black Polyester Shirt,Clothing,Shirts,Zara,Ahmedabad,desktop,email,search_results,blue jeans,05-04-2026
EVT0023870,S005576,U00167,view,05-04-2026 18:54,3,P179,Zara Black Polyester Shirt,Clothing,Shirts,Zara,Ahmedabad,desktop,email,product_page,,05-04-2026
EVT0023871,S005576,U00167,view,05-04-2026 18:55,4,P061,H&M Black Polyester Shirt,Clothing,Shirts,H&M,Ahmedabad,desktop,email,product_page,,05-04-2026
EVT0023872,S005576,U00167,add_to_cart,05-04-2026 18:57,5,P179,Zara Black Polyester Shirt,Clothing,Shirts,Zara,Ahmedabad,desktop,email,cart,,05-04-2026
EVT0023873,S005576,U00167,checkout_start,05-04-2026 18:58,6,P179,Zara Black Polyester Shirt,Clothing,Shirts,Zara,Ahmedabad,desktop,email,checkout,,05-04-2026
EVT0023874,S005576,U00167,purchase,05-04-2026 18:58,7,P179,Zara Black Polyester Shirt,Clothing,Shirts,Zara,Ahmedabad,desktop,email,confirmation,,05-04-2026
EVT0023875,S005595,U00002,visit,05-04-2026 19:10,1,P163,Zara White Polyester Shirt,Clothing,Shirts,Zara,Mumbai,desktop,direct,landing_page,,05-04-2026
EVT0023876,S005595,U00002,search,05-04-2026 19:10,2,P163,Zara White Polyester Shirt,Clothing,Shirts,Zara,Mumbai,desktop,direct,search_results,blue jeans,05-04-2026
EVT0023877,S005595,U00002,view,05-04-2026 19:11,3,P163,Zara White Polyester Shirt,Clothing,Shirts,Zara,Mumbai,desktop,direct,product_page,,05-04-2026
EVT0023878,S005595,U00002,view,05-04-2026 19:13,4,P174,Zara Green Polyester T-Shirt,Clothing,T-Shirts,Zara,Mumbai,desktop,direct,product_page,,05-04-2026
EVT0023879,S005564,U00597,visit,05-04-2026 19:26,1,P196,Zara White Denim Jacket,Clothing,Jackets,Zara,Hyderabad,mobile,email,landing_page,,05-04-2026
EVT0023880,S005564,U00597,view,05-04-2026 19:27,2,P196,Zara White Denim Jacket,Clothing,Jackets,Zara,Hyderabad,mobile,email,product_page,,05-04-2026
EVT0023881,S005564,U00597,add_to_cart,05-04-2026 19:29,3,P196,Zara White Denim Jacket,Clothing,Jackets,Zara,Hyderabad,mobile,email,cart,,05-04-2026
EVT0023882,S005564,U00597,checkout_start,05-04-2026 19:29,4,P196,Zara White Denim Jacket,Clothing,Jackets,Zara,Hyderabad,mobile,email,checkout,,05-04-2026
EVT0023883,S005564,U00597,purchase,05-04-2026 19:31,5,P196,Zara White Denim Jacket,Clothing,Jackets,Zara,Hyderabad,mobile,email,confirmation,,05-04-2026
EVT0023884,S005587,U00048,visit,05-04-2026 19:40,1,P040,Samsung Power Bank,Electronics,Accessories,Samsung,Ahmedabad,mobile,organic_search,landing_page,,05-04-2026
EVT0023885,S005587,U00048,view,05-04-2026 19:42,2,P040,Samsung Power Bank,Electronics,Accessories,Samsung,Ahmedabad,mobile,organic_search,product_page,,05-04-2026
EVT0023886,S005587,U00048,add_to_cart,05-04-2026 19:44,3,P040,Samsung Power Bank,Electronics,Accessories,Samsung,Ahmedabad,mobile,organic_search,cart,,05-04-2026
EVT0023887,S005587,U00048,checkout_start,05-04-2026 19:45,4,P040,Samsung Power Bank,Electronics,Accessories,Samsung,Ahmedabad,mobile,organic_search,checkout,,05-04-2026
EVT0023888,S005587,U00048,purchase,05-04-2026 19:45,5,P040,Samsung Power Bank,Electronics,Accessories,Samsung,Ahmedabad,mobile,organic_search,confirmation,,05-04-2026
EVT0023889,S005567,U00216,visit,05-04-2026 19:46,1,P141,Samsung i13 64GB Red,Electronics,Smartphone,Samsung,Ahmedabad,mobile,direct,landing_page,,05-04-2026
EVT0023890,S005567,U00216,search,05-04-2026 19:46,2,P141,Samsung i13 64GB Red,Electronics,Smartphone,Samsung,Ahmedabad,mobile,direct,search_results,phone accessories,05-04-2026
