order_id,purchase_event_id,session_id,user_id,order_timestamp,order_date,region,device_type,traffic_source,primary_product_id,primary_product_name,primary_category,primary_subcategory,basket_items_count,total_units,subtotal,discount_rate,discount_amount,shipping_cost,tax_amount,total_amount,payment_method,order_status,estimated_cost,estimated_profit
ORD0000889,EVT0021132,S004936,U00100,25-03-2026 18:01,25-03-2026,Kolkata,tablet,direct,P117,Nike Running Shoes Size 10,Sports,Shoes,1,1,5153,0,0,100.66,927.54,6181.2,Net Banking,completed,2835.27,3345.93
ORD0000890,EVT0021140,S004928,U00444,25-03-2026 18:16,25-03-2026,Mumbai,desktop,direct,P016,UrbanCo Cookware Set,Home,Kitchen,2,2,12346,0.05,617.3,76.19,2111.17,13916.06,Debit Card,completed,6376.69,7539.37
ORD0000891,EVT0021148,S004956,U00861,25-03-2026 19:15,25-03-2026,Hyderabad,desktop,social,P014,Nike Track Pants,Sports,Activewear,2,2,5970,0.05,298.5,67.8,1020.87,6760.17,UPI,completed,4537.8,2222.37
ORD0000892,EVT0021178,S004926,U00894,25-03-2026 20:09,25-03-2026,Chennai,tablet,email,P005,Nivea Face Wash,Beauty,Skincare,1,1,1130,0.05,56.5,112.69,193.23,1379.42,Debit Card,completed,688.04,691.38
ORD0000893,EVT0021191,S004927,U00318,25-03-2026 20:51,25-03-2026,Bengaluru,desktop,paid_ads,P162,Zara Black Denim Jeans,Clothing,Jeans,1,1,3231,0.15,484.65,98.2,494.34,3338.89,Credit Card,completed,2552.12,786.77
ORD0000894,EVT0021216,S004932,U00658,25-03-2026 21:38,25-03-2026,Hyderabad,desktop,organic_search,P117,Nike Running Shoes Size 10,Sports,Shoes,1,1,5153,0.05,257.65,51.21,881.16,5827.72,COD,completed,2835.27,2992.45
ORD0000895,EVT0021221,S004931,U00703,25-03-2026 21:47,25-03-2026,Mumbai,desktop,social,P146,H&M Blue Polyester Shirt,Clothing,Shirts,2,2,5472,0.1,547.2,49.82,886.46,5861.08,UPI,completed,4188.21,1672.87
ORD0000896,EVT0021297,S004982,U00558,26-03-2026 14:32,26-03-2026,Delhi,mobile,organic_search,P174,Zara Green Polyester T-Shirt,Clothing,T-Shirts,1,1,724,0,0,83.19,130.32,937.51,UPI,completed,442.66,494.85
ORD0000897,EVT0021302,S004967,U00385,26-03-2026 14:37,26-03-2026,Kolkata,desktop,organic_search,P048,Nivea Moisturizer,Beauty,Skincare,3,4,4498,0.03,134.94,72.74,785.35,5221.15,Wallet,completed,3073.98,2147.17
ORD0000898,EVT0021321,S004996,U00517,26-03-2026 16:20,26-03-2026,Kolkata,desktop,direct,P005,Nivea Face Wash,Beauty,Skincare,1,1,1130,0.03,33.9,56.14,197.3,1349.54,Credit Card,completed,688.04,661.5
ORD0000899,EVT0021370,S004973,U00369,26-03-2026 19:13,26-03-2026,Kolkata,desktop,paid_ads,P056,Lakme Shampoo,Beauty,Haircare,1,1,952,0.1,95.2,130.73,154.22,1141.75,Net Banking,completed,744.28,397.47
ORD0000900,EVT0021387,S004997,U00792,26-03-2026 20:09,26-03-2026,Kolkata,mobile,organic_search,P036,Nivea Hair Oil,Beauty,Haircare,1,1,877,0.05,43.85,73.9,149.97,1057.02,Net Banking,completed,686.64,370.38
ORD0000901,EVT0021403,S004986,U00058,26-03-2026 20:40,26-03-2026,Mumbai,desktop,social,P017,Lakme Face Wash,Beauty,Skincare,2,3,3834,0.1,383.4,126.1,621.11,4197.81,Credit Card,completed,2412.88,1784.93
ORD0000902,EVT0021407,S004988,U00527,26-03-2026 20:46,26-03-2026,Ahmedabad,mobile,email,P177,Puma Sneakers Size 9,Sports,Shoes,3,3,19218,0.15,2882.7,77.45,2940.35,19353.1,Wallet,completed,10996.3,8356.8
ORD0000903,EVT0021413,S004983,U00805,26-03-2026 21:04,26-03-2026,Hyderabad,mobile,organic_search,P025,Lakme Foundation,Beauty,Makeup,1,1,462,0.05,23.1,53.22,79,571.12,Wallet,completed,295.25,275.87
ORD0000904,EVT0021422,S004998,U00831,26-03-2026 21:18,26-03-2026,Chennai,desktop,social,P056,Lakme Shampoo,Beauty,Haircare,2,2,1277,0.05,63.85,68.87,218.37,1500.39,Net Banking,completed,931.12,569.27
ORD0000905,EVT0021460,S005034,U00812,27-03-2026 12:57,27-03-2026,Bengaluru,mobile,direct,P055,Sony Wireless Earbuds,Electronics,Headphones,3,3,93930,0.05,4696.5,0,16062.03,105295.53,Debit Card,completed,63362.56,41932.97
ORD0000906,EVT0021509,S005019,U00458,27-03-2026 16:32,27-03-2026,Bengaluru,desktop,organic_search,P035,Zara Red Denim Shirt,Clothing,Shirts,2,2,4314,0.05,215.7,60.96,737.69,4896.95,Net Banking,completed,3324.43,1572.52
ORD0000907,EVT0021544,S005031,U00280,27-03-2026 19:11,27-03-2026,Kolkata,tablet,email,P035,Zara Red Denim Shirt,Clothing,Shirts,1,1,2759,0.05,137.95,107.11,471.79,3199.95,Debit Card,completed,2163.67,1036.28
ORD0000908,EVT0021559,S005041,U00220,27-03-2026 19:59,27-03-2026,Kolkata,mobile,direct,P002,Nike Yoga Mat,Sports,Equipment,2,2,7346,0.03,220.38,126.08,1282.61,8534.31,UPI,completed,4638.83,3895.48
ORD0000909,EVT0021589,S005039,U00430,27-03-2026 20:47,27-03-2026,Pune,mobile,email,P040,Samsung Power Bank,Electronics,Accessories,2,2,57245,0.14,8014.3,0,8861.53,58092.23,UPI,completed,29349.64,28742.59
ORD0000910,EVT0021610,S005044,U00494,27-03-2026 22:58,27-03-2026,Hyderabad,mobile,referral,P140,Zara Red Denim T-Shirt,Clothing,T-Shirts,2,2,3857,0,0,61.58,694.26,4612.84,UPI,completed,2274.07,2338.77
ORD0000911,EVT0021636,S005109,U00328,28-03-2026 10:20,28-03-2026,Bengaluru,desktop,email,P174,Zara Green Polyester T-Shirt,Clothing,T-Shirts,3,3,6896,0.08,551.68,66.57,1141.98,7552.87,Credit Card,completed,3752.02,3800.85
ORD0000912,EVT0021647,S005101,U00521,28-03-2026 11:14,28-03-2026,Chennai,desktop,organic_search,P034,Lakme Lipstick,Beauty,Makeup,1,1,325,0,0,97.53,58.5,481.03,Credit Card,completed,186.84,294.19
ORD0000913,EVT0021657,S005081,U00514,28-03-2026 11:29,28-03-2026,Bengaluru,desktop,organic_search,P152,Adidas Sneakers Size 9,Sports,Shoes,1,1,7939,0.05,396.95,98.01,1357.57,8997.63,Debit Card,completed,4869.44,4128.19
ORD0000914,EVT0021662,S005072,U00736,28-03-2026 11:31,28-03-2026,Kolkata,mobile,social,P008,Sony Bluetooth Headphones,Electronics,Headphones,2,2,48141,0.12,5776.92,0,7625.53,49989.61,Credit Card,completed,31306.09,18683.52
ORD0000915,EVT0021673,S005104,U00854,28-03-2026 14:45,28-03-2026,Hyderabad,mobile,email,P174,Zara Green Polyester T-Shirt,Clothing,T-Shirts,3,3,3228,0.11,355.08,60.66,517.13,3450.71,Credit Card,completed,2059.28,1391.43
ORD0000916,EVT0021703,S005079,U00416,28-03-2026 15:19,28-03-2026,Kolkata,mobile,direct,P038,Adidas Running Shoes Size 9,Sports,Shoes,3,3,15020,0.08,1201.6,46.42,2487.31,16352.13,UPI,completed,9374.6,6977.53
ORD0000917,EVT0021704,S005089,U00490,28-03-2026 15:20,28-03-2026,Delhi,desktop,organic_search,P183,Nike Sneakers Size 9,Sports,Shoes,3,3,6391,0.08,511.28,41.53,1058.35,6979.6,Wallet,completed,3585.05,3394.55
ORD0000918,EVT0021732,S005062,U00606,28-03-2026 17:28,28-03-2026,Bengaluru,mobile,organic_search,P071,Nike Sneakers Size 8,Sports,Shoes,3,3,16271,0.08,1301.68,58.9,2694.48,17722.7,Debit Card,completed,11403.47,6319.23
ORD0000919,EVT0021740,S005075,U00172,28-03-2026 17:41,28-03-2026,Kolkata,desktop,email,P132,Adidas Running Shoes Size 7,Sports,Shoes,2,2,8811,0.08,704.88,113.09,1459.1,9678.31,UPI,completed,5860,3818.31
ORD0000920,EVT0021754,S005074,U00041,28-03-2026 18:28,28-03-2026,Hyderabad,mobile,email,P058,Puma Running Shoes Size 8,Sports,Shoes,2,3,9875,0.05,493.75,66.86,1688.62,11136.73,UPI,completed,6862.4,4274.33
ORD0000921,EVT0021783,S005093,U00528,28-03-2026 19:05,28-03-2026,Mumbai,mobile,organic_search,P012,Nivea Foundation,Beauty,Makeup,1,1,2237,0,0,58.88,402.66,2698.54,Credit Card,completed,1482.62,1215.92
ORD0000922,EVT0021836,S005091,U00272,28-03-2026 20:23,28-03-2026,Delhi,mobile,direct,P137,H&M Red Denim T-Shirt,Clothing,T-Shirts,3,4,6959,0.03,208.77,63.24,1215.04,8028.51,UPI,completed,4704.16,3324.35
ORD0000923,EVT0021885,S005162,U00312,29-03-2026 08:59,29-03-2026,Bengaluru,tablet,organic_search,P045,Puma Running Shoes Size 10,Sports,Shoes,3,3,15645,0.06,938.7,76.14,2647.13,17429.57,Net Banking,completed,10026.18,7403.39
ORD0000924,EVT0021887,S005173,U00243,29-03-2026 09:02,29-03-2026,Chennai,mobile,social,P079,Boat Charger,Electronics,Accessories,2,2,3277,0.1,327.7,142.82,530.87,3622.99,UPI,completed,1991.14,1631.85
ORD0000925,EVT0021904,S005164,U00527,29-03-2026 10:33,29-03-2026,Ahmedabad,mobile,email,P039,Puma Track Pants,Sports,Activewear,2,2,7061,0.05,353.05,131.36,1207.43,8046.74,UPI,completed,4388.98,3657.76
ORD0000926,EVT0021975,S005120,U00884,29-03-2026 13:28,29-03-2026,Ahmedabad,desktop,direct,P097,Zara Blue Polyester Jacket,Clothing,Jackets,1,1,5366,0,0,132.45,965.88,6464.33,UPI,completed,2753.05,3711.28
ORD0000927,EVT0021980,S005111,U00164,29-03-2026 13:36,29-03-2026,Kolkata,mobile,email,P115,Nike Sports T-Shirt,Sports,Activewear,1,1,2606,0.12,312.72,58.71,412.79,2764.78,Debit Card,completed,2068.53,696.25
ORD0000928,EVT0021986,S005129,U00402,29-03-2026 13:43,29-03-2026,Mumbai,mobile,organic_search,P052,Apple Air 8GB RAM 1TB SSD,Electronics,Laptop,1,1,40493,0.02,809.86,0,7142.97,46826.11,UPI,completed,27724.05,19102.06
ORD0000929,EVT0022036,S005144,U00144,29-03-2026 18:26,29-03-2026,Hyderabad,desktop,paid_ads,P146,H&M Blue Polyester Shirt,Clothing,Shirts,3,3,4975,0.18,895.5,53.32,734.31,4867.13,Credit Card,completed,3515.66,1351.47
ORD0000930,EVT0022057,S005142,U00243,29-03-2026 19:31,29-03-2026,Chennai,mobile,direct,P140,Zara Red Denim T-Shirt,Clothing,T-Shirts,3,3,4679,0.08,374.32,52.5,774.84,5132.02,UPI,completed,3109.99,2022.03
ORD0000931,EVT0022096,S005125,U00740,29-03-2026 20:38,29-03-2026,Bengaluru,mobile,organic_search,P108,H&M White Denim T-Shirt,Clothing,T-Shirts,3,3,7525,0.08,602,78.66,1246.14,8247.8,UPI,completed,4713.86,3533.94
ORD0000932,EVT0022118,S005149,U00718,29-03-2026 21:06,29-03-2026,Chennai,desktop,social,P026,UrbanCo Wall Art,Home,Decor,2,2,4397,0.1,439.7,81.35,712.31,4750.96,UPI,completed,3156.53,1594.43
ORD0000933,EVT0022123,S005147,U00416,29-03-2026 21:39,29-03-2026,Chennai,mobile,organic_search,P046,Nike Running Shoes Size 8,Sports,Shoes,2,2,11707,0.05,585.35,141.61,2001.9,13265.16,UPI,completed,7000.3,6264.86
ORD0000934,EVT0022141,S005138,U00517,29-03-2026 22:36,29-03-2026,Delhi,tablet,direct,P014,Nike Track Pants,Sports,Activewear,3,3,13758,0.03,412.74,68.05,2402.15,15815.46,COD,completed,8369.62,7445.84
ORD0000935,EVT0022159,S005222,U00348,30-03-2026 08:31,30-03-2026,Delhi,mobile,paid_ads,P093,Zara Green Polyester Jeans,Clothing,Jeans,2,2,3825,0.1,382.5,49.66,619.65,4111.81,COD,completed,2799.92,1311.89
ORD0000936,EVT0022197,S005223,U00371,30-03-2026 11:44,30-03-2026,Ahmedabad,desktop,social,P016,UrbanCo Cookware Set,Home,Kitchen,1,1,8363,0.05,418.15,51.17,1430.07,9426.09,Net Banking,completed,4351.92,5074.17
ORD0000937,EVT0022221,S005198,U00391,30-03-2026 13:36,30-03-2026,Ahmedabad,mobile,organic_search,P044,H&M White Denim Jacket,Clothing,Jackets,2,2,7769,0.05,388.45,104.63,1328.5,8813.68,Wallet,completed,4931.64,3882.04
ORD0000938,EVT0022225,S005195,U00601,30-03-2026 13:42,30-03-2026,Pune,mobile,organic_search,P193,H&M Red Cotton Jeans,Clothing,Jeans,1,1,1646,0,0,95.04,296.28,2037.32,UPI,completed,1168.29,869.03
ORD0000939,EVT0022267,S005186,U00868,30-03-2026 15:35,30-03-2026,Delhi,desktop,organic_search,P152,Adidas Sneakers Size 9,Sports,Shoes,1,1,7939,0.05,396.95,73.99,1357.57,8973.61,UPI,completed,4869.44,4104.17
ORD0000940,EVT0022282,S005239,U00778,30-03-2026 16:29,30-03-2026,Delhi,desktop,email,P048,Nivea Moisturizer,Beauty,Skincare,2,2,2811,0.05,140.55,122.43,480.68,3273.56,Debit Card,completed,2057.82,1215.74
ORD0000941,EVT0022294,S005211,U00515,30-03-2026 17:03,30-03-2026,Chennai,mobile,social,P119,Lakme Moisturizer,Beauty,Skincare,3,3,3811,0.13,495.43,71.78,596.8,3984.15,UPI,completed,2674.14,1310.01
ORD0000942,EVT0022316,S005220,U00201,30-03-2026 17:36,30-03-2026,Hyderabad,desktop,paid_ads,P093,Zara Green Polyester Jeans,Clothing,Jeans,2,2,1867,0.15,280.05,87.15,285.65,1959.75,Net Banking,completed,1089.62,870.13
ORD0000943,EVT0022361,S005236,U00186,30-03-2026 20:40,30-03-2026,Bengaluru,desktop,direct,P003,Nivea Shampoo,Beauty,Haircare,3,3,2134,0.03,64.02,73.79,372.6,2516.37,UPI,completed,1287.88,1228.49
ORD0000944,EVT0022373,S005217,U00474,30-03-2026 20:58,30-03-2026,Bengaluru,desktop,paid_ads,P180,Zara White Denim T-Shirt,Clothing,T-Shirts,3,4,10054,0.18,1809.72,40.65,1483.97,9768.9,Credit Card,completed,6157.69,3611.21
ORD0000945,EVT0022390,S005210,U00267,30-03-2026 21:28,30-03-2026,Bengaluru,mobile,organic_search,P082,H&M Green Denim Jacket,Clothing,Jackets,1,1,3964,0.05,198.2,118.78,677.84,4562.42,UPI,completed,3119.07,1443.35
ORD0000946,EVT0022401,S005182,U00076,30-03-2026 21:38,30-03-2026,Hyderabad,mobile,social,P034,Lakme Lipstick,Beauty,Makeup,3,3,3364,0.03,100.92,47.88,587.35,3898.31,UPI,completed,2063.18,1835.13
ORD0000947,EVT0022402,S005187,U00566,30-03-2026 21:39,30-03-2026,Ahmedabad,tablet,direct,P116,UrbanCo Plastic Chair Medium,Home,Furniture,1,1,20112,0.02,402.24,0,3547.76,23257.52,Credit Card,completed,10232.61,13024.91
ORD0000948,EVT0022465,S005286,U00542,31-03-2026 08:42,31-03-2026,Delhi,desktop,organic_search,P056,Lakme Shampoo,Beauty,Haircare,2,2,2082,0.03,62.46,57.51,363.52,2440.57,Credit Card,completed,1432.32,1008.25
ORD0000949,EVT0022490,S005264,U00095,31-03-2026 11:25,31-03-2026,Mumbai,desktop,organic_search,P045,Puma Running Shoes Size 10,Sports,Shoes,2,2,9411,0,0,97.09,1693.98,11202.07,UPI,completed,6695.23,4506.84
ORD0000950,EVT0022542,S005290,U00020,31-03-2026 15:47,31-03-2026,Bengaluru,mobile,paid_ads,P127,UrbanCo Metal Chair Medium,Home,Furniture,1,1,21994,0.17,3738.98,0,3285.9,21540.92,UPI,completed,16154.43,5386.49
ORD0000951,EVT0022559,S005273,U00784,31-03-2026 16:54,31-03-2026,Mumbai,mobile,organic_search,P045,Puma Running Shoes Size 10,Sports,Shoes,2,2,21008,0.07,1470.56,0,3516.74,23054.18,UPI,completed,12883.62,10170.56
ORD0000952,EVT0022562,S005280,U00718,31-03-2026 16:55,31-03-2026,Mumbai,desktop,organic_search,P018,UrbanCo Metal Dining Table Large,Home,Furniture,1,1,24543,0.05,1227.15,0,4196.85,27512.7,Credit Card,completed,18959.1,8553.6
ORD0000953,EVT0022571,S005288,U00122,31-03-2026 17:32,31-03-2026,Hyderabad,mobile,organic_search,P025,Lakme Foundation,Beauty,Makeup,3,3,3507,0.06,210.42,46.62,593.38,3936.58,UPI,completed,2185.77,1750.81
ORD0000954,EVT0022581,S005263,U00270,31-03-2026 18:21,31-03-2026,Mumbai,mobile,organic_search,P048,Nivea Moisturizer,Beauty,Skincare,3,3,4072,0.06,244.32,63.93,688.98,4580.59,UPI,completed,2830.48,1750.11
ORD0000955,EVT0022601,S005255,U00095,31-03-2026 20:15,31-03-2026,Hyderabad,tablet,direct,P001,Samsung Charger,Electronics,Accessories,3,3,132036,0.1,13203.6,0,21389.83,140222.23,Credit Card,completed,80376.99,59845.24
ORD0000956,EVT0022632,S005270,U00233,31-03-2026 22:23,31-03-2026,Hyderabad,desktop,email,P034,Lakme Lipstick,Beauty,Makeup,3,3,3370,0.15,505.5,76.07,515.61,3456.18,Net Banking,completed,2077.36,1378.82
ORD0000957,EVT0022647,S005258,U00882,31-03-2026 22:36,31-03-2026,Ahmedabad,desktop,organic_search,P003,Nivea Shampoo,Beauty,Haircare,3,4,2255,0.06,135.3,57.85,381.55,2559.1,Credit Card,completed,1417.45,1141.65
ORD0000958,EVT0022662,S005307,U00428,01-04-2026 08:52,01-04-2026,Kolkata,mobile,email,P007,Lakme Hair Oil,Beauty,Haircare,3,3,4282,0.15,642.3,58.32,655.15,4353.17,Debit Card,completed,2911.54,1441.63
ORD0000959,EVT0022668,S005299,U00004,01-04-2026 09:11,01-04-2026,Delhi,mobile,direct,P024,UrbanCo Metal Chair Small,Home,Furniture,1,1,25406,0.07,1778.42,0,4252.96,27880.54,Debit Card,completed,13277.16,14603.38
ORD0000960,EVT0022698,S005306,U00690,01-04-2026 11:56,01-04-2026,Delhi,mobile,organic_search,P006,UrbanCo Lamp,Home,Decor,2,2,32294,0.07,2260.58,0,5406.02,35439.44,UPI,completed,22531.29,12908.15
ORD0000961,EVT0022747,S005312,U00314,01-04-2026 16:23,01-04-2026,Pune,desktop,organic_search,P034,Lakme Lipstick,Beauty,Makeup,1,1,325,0.03,9.75,69.07,56.74,441.06,Debit Card,completed,186.84,254.22
ORD0000962,EVT0022796,S005294,U00643,01-04-2026 19:56,01-04-2026,Bengaluru,desktop,social,P184,Dell HP Pavilion 8GB RAM 1TB SSD,Electronics,Laptop,1,1,115198,0.07,8063.86,0,19284.15,126418.29,Debit Card,completed,73487.67,52930.62
ORD0000963,EVT0022819,S005300,U00500,01-04-2026 21:30,01-04-2026,Bengaluru,mobile,organic_search,P139,UrbanCo Wooden Chair Large,Home,Furniture,1,1,8748,0.03,262.44,115.04,1527.4,10128,Debit Card,completed,4491.19,5636.81
ORD0000964,EVT0022827,S005334,U00402,01-04-2026 22:10,01-04-2026,Mumbai,mobile,paid_ads,P014,Nike Track Pants,Sports,Activewear,3,4,9679,0.13,1258.27,73.7,1515.73,10010.16,Debit Card,completed,5848.64,4161.52
ORD0000965,EVT0022839,S005301,U00393,01-04-2026 22:50,01-04-2026,Ahmedabad,desktop,paid_ads,P039,Puma Track Pants,Sports,Activewear,1,1,1372,0.1,137.2,99.85,222.26,1556.91,Debit Card,completed,1010.46,546.45
ORD0000966,EVT0022878,S005383,U00679,02-04-2026 10:05,02-04-2026,Hyderabad,mobile,organic_search,P005,Nivea Face Wash,Beauty,Skincare,3,4,3235,0.08,258.8,77.67,535.72,3589.59,Credit Card,completed,2315.51,1274.08
ORD0000967,EVT0022944,S005343,U00562,02-04-2026 14:24,02-04-2026,Pune,mobile,paid_ads,P193,H&M Red Cotton Jeans,Clothing,Jeans,3,3,5713,0.13,742.69,52.34,894.66,5917.31,UPI,completed,4308.79,1608.52
ORD0000968,EVT0023009,S005406,U00447,02-04-2026 17:18,02-04-2026,Mumbai,tablet,organic_search,P002,Nike Yoga Mat,Sports,Equipment,1,1,4345,0.03,130.35,117.43,758.64,5090.72,UPI,completed,2389.9,2700.82
ORD0000969,EVT0023030,S005404,U00668,02-04-2026 18:11,02-04-2026,Hyderabad,mobile,direct,P165,UrbanCo Metal Sofa Large,Home,Furniture,1,1,6328,0.05,316.4,76.59,1082.09,7170.28,UPI,completed,4385.08,2785.2
ORD0000970,EVT0023127,S005391,U00513,02-04-2026 22:58,02-04-2026,Chennai,desktop,direct,P055,Sony Wireless Earbuds,Electronics,Headphones,1,1,3070,0.03,92.1,138.04,536.02,3651.96,Net Banking,completed,1852.7,1799.26
ORD0000971,EVT0023129,S005368,U00547,02-04-2026 22:59,02-04-2026,Bengaluru,mobile,paid_ads,P191,H&M White Cotton Shirt,Clothing,Shirts,1,1,983,0.15,147.45,143.91,150.4,1129.86,UPI,completed,715.01,414.85
ORD0000972,EVT0023149,S005447,U00090,03-04-2026 09:59,03-04-2026,Pune,desktop,email,P108,H&M White Denim T-Shirt,Clothing,T-Shirts,2,2,1390,0.05,69.5,121.99,237.69,1680.18,Credit Card,completed,985.33,694.85
ORD0000973,EVT0023208,S005409,U00774,03-04-2026 15:33,03-04-2026,Delhi,desktop,paid_ads,P024,UrbanCo Metal Chair Small,Home,Furniture,2,2,54910,0.17,9334.7,0,8203.55,53778.85,UPI,completed,33757.53,20021.32
ORD0000974,EVT0023222,S005428,U00456,03-04-2026 16:08,03-04-2026,Mumbai,mobile,paid_ads,P034,Lakme Lipstick,Beauty,Makeup,1,1,325,0.05,16.25,91.65,55.57,455.97,UPI,completed,186.84,269.13
ORD0000975,EVT0023228,S005455,U00714,03-04-2026 16:19,03-04-2026,Chennai,desktop,paid_ads,P024,UrbanCo Metal Chair Small,Home,Furniture,1,1,25406,0.12,3048.72,0,4024.31,26381.59,Credit Card,completed,13277.16,13104.43
ORD0000976,EVT0023245,S005458,U00193,03-04-2026 17:02,03-04-2026,Pune,desktop,paid_ads,P019,H&M Green Denim T-Shirt,Clothing,T-Shirts,1,1,934,0.05,46.7,107.1,159.71,1154.11,Debit Card,completed,514.16,639.95
ORD0000977,EVT0023251,S005426,U00802,03-04-2026 17:25,03-04-2026,Bengaluru,mobile,organic_search,P127,UrbanCo Metal Chair Medium,Home,Furniture,1,1,21994,0.02,439.88,0,3879.74,25433.86,Credit Card,completed,16154.43,9279.43
ORD0000978,EVT0023269,S005453,U00207,03-04-2026 18:12,03-04-2026,Hyderabad,desktop,organic_search,P025,Lakme Foundation,Beauty,Makeup,3,3,3090,0.03,92.7,65.25,539.51,3602.06,Debit Card,completed,2203.58,1398.48
ORD0000979,EVT0023301,S005420,U00747,03-04-2026 20:34,03-04-2026,Chennai,desktop,organic_search,P055,Sony Wireless Earbuds,Electronics,Headphones,1,1,3070,0,0,104.73,552.6,3727.33,Wallet,completed,1852.7,1874.63
ORD0000980,EVT0023318,S005436,U00379,03-04-2026 21:12,03-04-2026,Bengaluru,desktop,organic_search,P114,JBL Wireless Earbuds,Electronics,Headphones,1,1,2898,0.03,86.94,132.95,505.99,3450,UPI,completed,1748.5,1701.5
ORD0000981,EVT0023384,S005475,U00590,04-04-2026 09:41,04-04-2026,Mumbai,mobile,direct,P045,Puma Running Shoes Size 10,Sports,Shoes,1,1,6410,0.03,192.3,137.01,1119.19,7473.9,UPI,completed,4446.3,3027.6
ORD0000982,EVT0023427,S005529,U00249,04-04-2026 12:51,04-04-2026,Pune,mobile,organic_search,P068,Puma Sports T-Shirt,Sports,Activewear,2,2,7058,0.05,352.9,142.38,1206.92,8054.4,Wallet,completed,4941.1,3113.3
ORD0000983,EVT0023433,S005479,U00009,04-04-2026 13:11,04-04-2026,Pune,desktop,organic_search,P101,H&M Blue Cotton T-Shirt,Clothing,T-Shirts,3,4,9425,0.03,282.75,40.05,1645.61,10827.91,COD,completed,5757.14,5070.77
ORD0000984,EVT0023461,S005486,U00387,04-04-2026 14:43,04-04-2026,Hyderabad,mobile,organic_search,P139,UrbanCo Wooden Chair Large,Home,Furniture,2,2,35253,0.07,2467.71,0,5901.35,38686.64,Debit Card,completed,17919.41,20767.23
ORD0000985,EVT0023467,S005464,U00727,04-04-2026 14:50,04-04-2026,Delhi,mobile,organic_search,P024,UrbanCo Metal Chair Small,Home,Furniture,1,1,25406,0.02,508.12,0,4481.62,29379.5,Debit Card,completed,13277.16,16102.34
ORD0000986,EVT0023476,S005525,U00112,04-04-2026 15:55,04-04-2026,Ahmedabad,tablet,social,P111,Zara Blue Cotton Jacket,Clothing,Jackets,1,1,4201,0.1,420.1,126.98,680.56,4588.44,UPI,completed,2496.7,2091.74
ORD0000987,EVT0023482,S005521,U00391,04-04-2026 16:01,04-04-2026,Chennai,mobile,direct,P045,Puma Running Shoes Size 10,Sports,Shoes,3,3,25923,0.1,2592.3,0,4199.53,27530.23,Credit Card,completed,18320.48,9209.75
ORD0000988,EVT0023486,S005477,U00121,04-04-2026 16:06,04-04-2026,Ahmedabad,desktop,organic_search,P155,Adidas Sports T-Shirt,Sports,Activewear,3,3,11445,0.03,343.35,46.73,1998.3,13146.68,UPI,completed,8085.66,5061.02
ORD0000989,EVT0023503,S005504,U00111,04-04-2026 17:08,04-04-2026,Delhi,desktop,organic_search,P045,Puma Running Shoes Size 10,Sports,Shoes,2,2,7493,0.03,224.79,71.26,1308.28,8647.75,Debit Card,completed,5118.2,3529.55
ORD0000990,EVT0023508,S005490,U00052,04-04-2026 17:18,04-04-2026,Kolkata,mobile,social,P165,UrbanCo Metal Sofa Large,Home,Furniture,1,1,6328,0,0,55.61,1139.04,7522.65,Wallet,completed,4385.08,3137.57
ORD0000991,EVT0023520,S005527,U00833,04-04-2026 17:32,04-04-2026,Kolkata,desktop,paid_ads,P108,H&M White Denim T-Shirt,Clothing,T-Shirts,3,3,6769,0.08,541.52,56.1,1120.95,7404.53,Net Banking,completed,4434.71,2969.82
ORD0000992,EVT0023533,S005507,U00796,04-04-2026 17:52,04-04-2026,Chennai,mobile,referral,P111,Zara Blue Cotton Jacket,Clothing,Jackets,2,2,11692,0.05,584.6,80.29,1999.33,13187.02,Debit Card,completed,6263.33,6923.69
ORD0000993,EVT0023543,S005467,U00892,04-04-2026 18:09,04-04-2026,Chennai,mobile,direct,P025,Lakme Foundation,Beauty,Makeup,3,3,2291,0.03,68.73,59.83,400.01,2682.11,Credit Card,completed,1726.17,955.94
ORD0000994,EVT0023571,S005530,U00733,04-04-2026 18:38,04-04-2026,Chennai,desktop,paid_ads,P038,Adidas Running Shoes Size 9,Sports,Shoes,3,3,5126,0.13,666.38,78.35,802.73,5340.7,UPI,completed,3624.98,1715.72
ORD0000995,EVT0023573,S005515,U00494,04-04-2026 18:39,04-04-2026,Hyderabad,mobile,organic_search,P170,H&M Green Cotton Shirt,Clothing,Shirts,2,3,3499,0.03,104.97,88.8,610.93,4093.76,UPI,completed,2432.58,1661.18
ORD0000996,EVT0023588,S005488,U00172,04-04-2026 19:40,04-04-2026,Chennai,desktop,organic_search,P165,UrbanCo Metal Sofa Large,Home,Furniture,3,3,39304,0.08,3144.32,0,6508.74,42668.42,UPI,completed,28053.6,14614.82
ORD0000997,EVT0023595,S005493,U00703,04-04-2026 19:52,04-04-2026,Chennai,mobile,direct,P038,Adidas Running Shoes Size 9,Sports,Shoes,3,3,21125,0.05,1056.25,0,3612.38,23681.13,Credit Card,completed,15863.55,7817.58
ORD0000998,EVT0023618,S005512,U00381,04-04-2026 20:39,04-04-2026,Delhi,mobile,paid_ads,P082,H&M Green Denim Jacket,Clothing,Jackets,2,2,6073,0.05,303.65,66.98,1038.48,6874.81,Credit Card,completed,4429.66,2445.15
