order_item_id,order_id,product_id,product_name,category,subcategory,brand,quantity,unit_price,total_price
OI00001687,ORD0000865,P003,Nivea Shampoo,Beauty,Haircare,Nivea,1,201.0,201.0
OI00001688,ORD0000865,P056,Lakme Shampoo,Beauty,Haircare,Lakme,2,952.0,1904.0
OI00001689,ORD0000866,P126,UrbanCo Wooden Sofa Medium,Home,Furniture,UrbanCo,1,5133.0,5133.0
OI00001690,ORD0000866,P018,UrbanCo Metal Dining Table Large,Home,Furniture,UrbanCo,1,24543.0,24543.0
OI00001691,ORD0000866,P109,UrbanCo Plastic Chair Large,Home,Furniture,UrbanCo,1,29504.0,29504.0
OI00001692,ORD0000867,P086,Boat Power Bank,Electronics,Accessories,Boat,1,732.0,732.0
OI00001693,ORD0000867,P096,Apple H 32GB RAM 512GB SSD,Electronics,Laptop,Apple,1,70859.0,70859.0
OI00001694,ORD0000868,P197,Puma Sneakers Size 8,Sports,Shoes,Puma,1,6353.0,6353.0
OI00001695,ORD0000868,P071,Nike Sneakers Size 8,Sports,Shoes,Nike,1,4895.0,4895.0
OI00001696,ORD0000868,P177,Puma Sneakers Size 9,Sports,Shoes,Puma,1,5810.0,5810.0
OI00001697,ORD0000869,P056,Lakme Shampoo,Beauty,Haircare,Lakme,1,952.0,952.0
OI00001698,ORD0000869,P036,Nivea Hair Oil,Beauty,Haircare,Nivea,1,877.0,877.0
OI00001699,ORD0000869,P048,Nivea Moisturizer,Beauty,Skincare,Nivea,1,1859.0,1859.0
OI00001700,ORD0000870,P162,Zara Black Denim Jeans,Clothing,Jeans,Zara,1,3231.0,3231.0
OI00001701,ORD0000871,P108,H&M White Denim T-Shirt,Clothing,T-Shirts,H&M,1,1041.0,1041.0
OI00001702,ORD0000871,P182,Zara Blue Cotton Shirt,Clothing,Shirts,Zara,1,1991.0,1991.0
OI00001703,ORD0000872,P007,Lakme Hair Oil,Beauty,Haircare,Lakme,1,1471.0,1471.0
OI00001704,ORD0000872,P056,Lakme Shampoo,Beauty,Haircare,Lakme,1,952.0,952.0
OI00001705,ORD0000872,P025,Lakme Foundation,Beauty,Makeup,Lakme,1,462.0,462.0
OI00001706,ORD0000873,P020,Puma Yoga Mat,Sports,Equipment,Puma,1,12458.0,12458.0
OI00001707,ORD0000874,P016,UrbanCo Cookware Set,Home,Kitchen,UrbanCo,1,8363.0,8363.0
OI00001708,ORD0000874,P123,UrbanCo Wooden Dining Table Small,Home,Furniture,UrbanCo,1,26420.0,26420.0
OI00001709,ORD0000875,P078,Zara Red Polyester Jeans,Clothing,Jeans,Zara,1,2265.0,2265.0
OI00001710,ORD0000875,P062,H&M Green Polyester Jacket,Clothing,Jackets,H&M,1,6565.0,6565.0
OI00001711,ORD0000875,P140,Zara Red Denim T-Shirt,Clothing,T-Shirts,Zara,1,914.0,914.0
OI00001712,ORD0000876,P169,Nike Sneakers Size 10,Sports,Shoes,Nike,1,1381.0,1381.0
OI00001713,ORD0000877,P196,Zara White Denim Jacket,Clothing,Jackets,Zara,1,4542.0,4542.0
OI00001714,ORD0000878,P194,Zara Blue Polyester Jeans,Clothing,Jeans,Zara,1,2697.0,2697.0
OI00001715,ORD0000878,P059,H&M Black Denim T-Shirt,Clothing,T-Shirts,H&M,1,1070.0,1070.0
OI00001716,ORD0000878,P191,H&M White Cotton Shirt,Clothing,Shirts,H&M,2,983.0,1966.0
OI00001717,ORD0000879,P017,Lakme Face Wash,Beauty,Skincare,Lakme,1,1574.0,1574.0
OI00001718,ORD0000880,P179,Zara Black Polyester Shirt,Clothing,Shirts,Zara,2,2943.0,5886.0
OI00001719,ORD0000880,P146,H&M Blue Polyester Shirt,Clothing,Shirts,H&M,1,2713.0,2713.0
OI00001720,ORD0000881,P003,Nivea Shampoo,Beauty,Haircare,Nivea,1,201.0,201.0
OI00001721,ORD0000881,P025,Lakme Foundation,Beauty,Makeup,Lakme,1,462.0,462.0
OI00001722,ORD0000881,P009,Nivea Lipstick,Beauty,Makeup,Nivea,1,2838.0,2838.0
OI00001723,ORD0000882,P090,Zara Red Polyester Shirt,Clothing,Shirts,Zara,1,801.0,801.0
OI00001724,ORD0000882,P193,H&M Red Cotton Jeans,Clothing,Jeans,H&M,1,1646.0,1646.0
OI00001725,ORD0000882,P019,H&M Green Denim T-Shirt,Clothing,T-Shirts,H&M,1,934.0,934.0
OI00001726,ORD0000883,P036,Nivea Hair Oil,Beauty,Haircare,Nivea,1,877.0,877.0
OI00001727,ORD0000883,P025,Lakme Foundation,Beauty,Makeup,Lakme,1,462.0,462.0
OI00001728,ORD0000884,P182,Zara Blue Cotton Shirt,Clothing,Shirts,Zara,1,1991.0,1991.0
OI00001729,ORD0000884,P095,H&M Black Denim Jeans,Clothing,Jeans,H&M,1,3649.0,3649.0
OI00001730,ORD0000885,P034,Lakme Lipstick,Beauty,Makeup,Lakme,1,325.0,325.0
OI00001731,ORD0000885,P119,Lakme Moisturizer,Beauty,Skincare,Lakme,1,1751.0,1751.0
OI00001732,ORD0000885,P012,Nivea Foundation,Beauty,Makeup,Nivea,1,2237.0,2237.0
OI00001733,ORD0000886,P001,Samsung Charger,Electronics,Accessories,Samsung,1,1356.0,1356.0
OI00001734,ORD0000886,P086,Boat Power Bank,Electronics,Accessories,Boat,1,732.0,732.0
OI00001735,ORD0000887,P146,H&M Blue Polyester Shirt,Clothing,Shirts,H&M,1,2713.0,2713.0
OI00001736,ORD0000887,P084,H&M White Polyester Jeans,Clothing,Jeans,H&M,1,2041.0,2041.0
OI00001737,ORD0000888,P040,Samsung Power Bank,Electronics,Accessories,Samsung,1,2575.0,2575.0
OI00001738,ORD0000888,P156,HP Victus 32GB RAM 1TB SSD,Electronics,Laptop,HP,1,80692.0,80692.0
OI00001739,ORD0000888,P098,HP Air 32GB RAM 512GB SSD,Electronics,Laptop,HP,1,75632.0,75632.0
OI00001740,ORD0000889,P117,Nike Running Shoes Size 10,Sports,Shoes,Nike,1,5153.0,5153.0
OI00001741,ORD0000890,P016,UrbanCo Cookware Set,Home,Kitchen,UrbanCo,1,8363.0,8363.0
OI00001742,ORD0000890,P004,UrbanCo Mixer,Home,Kitchen,UrbanCo,1,3983.0,3983.0
OI00001743,ORD0000891,P014,Nike Track Pants,Sports,Activewear,Nike,1,1075.0,1075.0
OI00001744,ORD0000891,P071,Nike Sneakers Size 8,Sports,Shoes,Nike,1,4895.0,4895.0
OI00001745,ORD0000892,P005,Nivea Face Wash,Beauty,Skincare,Nivea,1,1130.0,1130.0
OI00001746,ORD0000893,P162,Zara Black Denim Jeans,Clothing,Jeans,Zara,1,3231.0,3231.0
OI00001747,ORD0000894,P117,Nike Running Shoes Size 10,Sports,Shoes,Nike,1,5153.0,5153.0
OI00001748,ORD0000895,P146,H&M Blue Polyester Shirt,Clothing,Shirts,H&M,1,2713.0,2713.0
OI00001749,ORD0000895,P035,Zara Red Denim Shirt,Clothing,Shirts,Zara,1,2759.0,2759.0
OI00001750,ORD0000896,P174,Zara Green Polyester T-Shirt,Clothing,T-Shirts,Zara,1,724.0,724.0
OI00001751,ORD0000897,P048,Nivea Moisturizer,Beauty,Skincare,Nivea,1,1859.0,1859.0
OI00001752,ORD0000897,P012,Nivea Foundation,Beauty,Makeup,Nivea,2,2237.0,4474.0
OI00001753,ORD0000897,P003,Nivea Shampoo,Beauty,Haircare,Nivea,1,201.0,201.0
OI00001754,ORD0000898,P005,Nivea Face Wash,Beauty,Skincare,Nivea,1,1130.0,1130.0
OI00001755,ORD0000899,P056,Lakme Shampoo,Beauty,Haircare,Lakme,1,952.0,952.0
OI00001756,ORD0000900,P036,Nivea Hair Oil,Beauty,Haircare,Nivea,1,877.0,877.0
OI00001757,ORD0000901,P017,Lakme Face Wash,Beauty,Skincare,Lakme,2,1574.0,3148.0
OI00001758,ORD0000901,P005,Nivea Face Wash,Beauty,Skincare,Nivea,1,1130.0,1130.0
OI00001759,ORD0000902,P177,Puma Sneakers Size 9,Sports,Shoes,Puma,1,5810.0,5810.0
OI00001760,ORD0000902,P031,Puma Sneakers Size 7,Sports,Shoes,Puma,1,7055.0,7055.0
OI00001761,ORD0000902,P197,Puma Sneakers Size 8,Sports,Shoes,Puma,1,6353.0,6353.0
OI00001762,ORD0000903,P025,Lakme Foundation,Beauty,Makeup,Lakme,1,462.0,462.0
OI00001763,ORD0000904,P056,Lakme Shampoo,Beauty,Haircare,Lakme,1,952.0,952.0
OI00001764,ORD0000904,P034,Lakme Lipstick,Beauty,Makeup,Lakme,1,325.0,325.0
OI00001765,ORD0000905,P055,Sony Wireless Earbuds,Electronics,Headphones,Sony,1,3070.0,3070.0
OI00001766,ORD0000905,P075,Apple 8 256GB Black,Electronics,Smartphone,Apple,1,66064.0,66064.0
OI00001767,ORD0000905,P091,Samsung 11 128GB Green,Electronics,Smartphone,Samsung,1,24796.0,24796.0
OI00001768,ORD0000906,P035,Zara Red Denim Shirt,Clothing,Shirts,Zara,1,2759.0,2759.0
OI00001769,ORD0000906,P057,H&M Blue Denim Jeans,Clothing,Jeans,H&M,1,1555.0,1555.0
OI00001770,ORD0000907,P035,Zara Red Denim Shirt,Clothing,Shirts,Zara,1,2759.0,2759.0
OI00001771,ORD0000908,P002,Nike Yoga Mat,Sports,Equipment,Nike,1,4345.0,4345.0
OI00001772,ORD0000908,P132,Adidas Running Shoes Size 7,Sports,Shoes,Adidas,1,3001.0,3001.0
OI00001773,ORD0000909,P040,Samsung Power Bank,Electronics,Accessories,Samsung,1,2575.0,2575.0
OI00001774,ORD0000909,P122,Dell Book 32GB RAM 256GB SSD,Electronics,Laptop,Dell,1,54670.0,54670.0
OI00001775,ORD0000910,P140,Zara Red Denim T-Shirt,Clothing,T-Shirts,Zara,1,914.0,914.0
OI00001776,ORD0000910,P179,Zara Black Polyester Shirt,Clothing,Shirts,Zara,1,2943.0,2943.0
OI00001777,ORD0000911,P174,Zara Green Polyester T-Shirt,Clothing,T-Shirts,Zara,1,724.0,724.0
OI00001778,ORD0000911,P097,Zara Blue Polyester Jacket,Clothing,Jackets,Zara,1,5366.0,5366.0
OI00001779,ORD0000911,P106,H&M Green Polyester T-Shirt,Clothing,T-Shirts,H&M,1,806.0,806.0
OI00001780,ORD0000912,P034,Lakme Lipstick,Beauty,Makeup,Lakme,1,325.0,325.0
OI00001781,ORD0000913,P152,Adidas Sneakers Size 9,Sports,Shoes,Adidas,1,7939.0,7939.0
OI00001782,ORD0000914,P008,Sony Bluetooth Headphones,Electronics,Headphones,Sony,1,2561.0,2561.0
OI00001783,ORD0000914,P112,HP Pavilion 32GB RAM 256GB SSD,Electronics,Laptop,HP,1,45580.0,45580.0
OI00001784,ORD0000915,P174,Zara Green Polyester T-Shirt,Clothing,T-Shirts,Zara,1,724.0,724.0
OI00001785,ORD0000915,P093,Zara Green Polyester Jeans,Clothing,Jeans,Zara,1,1066.0,1066.0
OI00001786,ORD0000915,P110,H&M White Polyester Shirt,Clothing,Shirts,H&M,1,1438.0,1438.0
OI00001787,ORD0000916,P038,Adidas Running Shoes Size 9,Sports,Shoes,Adidas,1,1414.0,1414.0
OI00001788,ORD0000916,P188,Adidas Sneakers Size 8,Sports,Shoes,Adidas,1,7253.0,7253.0
OI00001789,ORD0000916,P197,Puma Sneakers Size 8,Sports,Shoes,Puma,1,6353.0,6353.0
OI00001790,ORD0000917,P183,Nike Sneakers Size 9,Sports,Shoes,Nike,1,1083.0,1083.0
OI00001791,ORD0000917,P068,Puma Sports T-Shirt,Sports,Activewear,Puma,1,648.0,648.0
OI00001792,ORD0000917,P015,Nike Dumbbells,Sports,Equipment,Nike,1,4660.0,4660.0
OI00001793,ORD0000918,P071,Nike Sneakers Size 8,Sports,Shoes,Nike,1,4895.0,4895.0
OI00001794,ORD0000918,P074,Nike Running Shoes Size 9,Sports,Shoes,Nike,1,4123.0,4123.0
OI00001795,ORD0000918,P188,Adidas Sneakers Size 8,Sports,Shoes,Adidas,1,7253.0,7253.0
OI00001796,ORD0000919,P132,Adidas Running Shoes Size 7,Sports,Shoes,Adidas,1,3001.0,3001.0
OI00001797,ORD0000919,P177,Puma Sneakers Size 9,Sports,Shoes,Puma,1,5810.0,5810.0
OI00001798,ORD0000920,P058,Puma Running Shoes Size 8,Sports,Shoes,Puma,1,7047.0,7047.0
OI00001799,ORD0000920,P038,Adidas Running Shoes Size 9,Sports,Shoes,Adidas,2,1414.0,2828.0
OI00001800,ORD0000921,P012,Nivea Foundation,Beauty,Makeup,Nivea,1,2237.0,2237.0
OI00001801,ORD0000922,P137,H&M Red Denim T-Shirt,Clothing,T-Shirts,H&M,2,1174.0,2348.0
OI00001802,ORD0000922,P070,H&M Black Cotton T-Shirt,Clothing,T-Shirts,H&M,1,1277.0,1277.0
OI00001803,ORD0000922,P162,Zara Black Denim Jeans,Clothing,Jeans,Zara,1,3231.0,3231.0
OI00001804,ORD0000923,P045,Puma Running Shoes Size 10,Sports,Shoes,Puma,1,6410.0,6410.0
OI00001805,ORD0000923,P074,Nike Running Shoes Size 9,Sports,Shoes,Nike,1,4123.0,4123.0
OI00001806,ORD0000923,P081,Adidas Dumbbells,Sports,Equipment,Adidas,1,5112.0,5112.0
OI00001807,ORD0000924,P079,Boat Charger,Electronics,Accessories,Boat,1,379.0,379.0
OI00001808,ORD0000924,P114,JBL Wireless Earbuds,Electronics,Headphones,JBL,1,2898.0,2898.0
OI00001809,ORD0000925,P039,Puma Track Pants,Sports,Activewear,Puma,1,1372.0,1372.0
OI00001810,ORD0000925,P054,Adidas Yoga Mat,Sports,Equipment,Adidas,1,5689.0,5689.0
OI00001811,ORD0000926,P097,Zara Blue Polyester Jacket,Clothing,Jackets,Zara,1,5366.0,5366.0
OI00001812,ORD0000927,P115,Nike Sports T-Shirt,Sports,Activewear,Nike,1,2606.0,2606.0
OI00001813,ORD0000928,P052,Apple Air 8GB RAM 1TB SSD,Electronics,Laptop,Apple,1,40493.0,40493.0
OI00001814,ORD0000929,P146,H&M Blue Polyester Shirt,Clothing,Shirts,H&M,1,2713.0,2713.0
OI00001815,ORD0000929,P193,H&M Red Cotton Jeans,Clothing,Jeans,H&M,1,1646.0,1646.0
OI00001816,ORD0000929,P107,Zara Black Polyester T-Shirt,Clothing,T-Shirts,Zara,1,616.0,616.0
OI00001817,ORD0000930,P140,Zara Red Denim T-Shirt,Clothing,T-Shirts,Zara,1,914.0,914.0
OI00001818,ORD0000930,P022,H&M Red Cotton Shirt,Clothing,Shirts,H&M,1,2473.0,2473.0
OI00001819,ORD0000930,P133,H&M Green Polyester Jeans,Clothing,Jeans,H&M,1,1292.0,1292.0
OI00001820,ORD0000931,P108,H&M White Denim T-Shirt,Clothing,T-Shirts,H&M,1,1041.0,1041.0
OI00001821,ORD0000931,P157,H&M White Polyester T-Shirt,Clothing,T-Shirts,H&M,1,801.0,801.0
OI00001822,ORD0000931,P044,H&M White Denim Jacket,Clothing,Jackets,H&M,1,5683.0,5683.0
OI00001823,ORD0000932,P026,UrbanCo Wall Art,Home,Decor,UrbanCo,1,1607.0,1607.0
OI00001824,ORD0000932,P006,UrbanCo Lamp,Home,Decor,UrbanCo,1,2790.0,2790.0
OI00001825,ORD0000933,P046,Nike Running Shoes Size 8,Sports,Shoes,Nike,1,5354.0,5354.0
OI00001826,ORD0000933,P197,Puma Sneakers Size 8,Sports,Shoes,Puma,1,6353.0,6353.0
OI00001827,ORD0000934,P014,Nike Track Pants,Sports,Activewear,Nike,1,1075.0,1075.0
OI00001828,ORD0000934,P045,Puma Running Shoes Size 10,Sports,Shoes,Puma,1,6410.0,6410.0
OI00001829,ORD0000934,P066,Puma Running Shoes Size 7,Sports,Shoes,Puma,1,6273.0,6273.0
OI00001830,ORD0000935,P093,Zara Green Polyester Jeans,Clothing,Jeans,Zara,1,1066.0,1066.0
OI00001831,ORD0000935,P035,Zara Red Denim Shirt,Clothing,Shirts,Zara,1,2759.0,2759.0
OI00001832,ORD0000936,P016,UrbanCo Cookware Set,Home,Kitchen,UrbanCo,1,8363.0,8363.0
OI00001833,ORD0000937,P044,H&M White Denim Jacket,Clothing,Jackets,H&M,1,5683.0,5683.0
OI00001834,ORD0000937,P103,Zara Red Cotton Jacket,Clothing,Jackets,Zara,1,2086.0,2086.0
OI00001835,ORD0000938,P193,H&M Red Cotton Jeans,Clothing,Jeans,H&M,1,1646.0,1646.0
OI00001836,ORD0000939,P152,Adidas Sneakers Size 9,Sports,Shoes,Adidas,1,7939.0,7939.0
OI00001837,ORD0000940,P048,Nivea Moisturizer,Beauty,Skincare,Nivea,1,1859.0,1859.0
OI00001838,ORD0000940,P056,Lakme Shampoo,Beauty,Haircare,Lakme,1,952.0,952.0
OI00001839,ORD0000941,P119,Lakme Moisturizer,Beauty,Skincare,Lakme,1,1751.0,1751.0
OI00001840,ORD0000941,P048,Nivea Moisturizer,Beauty,Skincare,Nivea,1,1859.0,1859.0
OI00001841,ORD0000941,P003,Nivea Shampoo,Beauty,Haircare,Nivea,1,201.0,201.0
OI00001842,ORD0000942,P093,Zara Green Polyester Jeans,Clothing,Jeans,Zara,1,1066.0,1066.0
OI00001843,ORD0000942,P090,Zara Red Polyester Shirt,Clothing,Shirts,Zara,1,801.0,801.0
OI00001844,ORD0000943,P003,Nivea Shampoo,Beauty,Haircare,Nivea,1,201.0,201.0
OI00001845,ORD0000943,P025,Lakme Foundation,Beauty,Makeup,Lakme,1,462.0,462.0
OI00001846,ORD0000943,P007,Lakme Hair Oil,Beauty,Haircare,Lakme,1,1471.0,1471.0
OI00001847,ORD0000944,P180,Zara White Denim T-Shirt,Clothing,T-Shirts,Zara,1,1446.0,1446.0
OI00001848,ORD0000944,P163,Zara White Polyester Shirt,Clothing,Shirts,Zara,2,636.0,1272.0
OI00001849,ORD0000944,P041,H&M Green Cotton Jacket,Clothing,Jackets,H&M,1,7336.0,7336.0
OI00001850,ORD0000945,P082,H&M Green Denim Jacket,Clothing,Jackets,H&M,1,3964.0,3964.0
OI00001851,ORD0000946,P034,Lakme Lipstick,Beauty,Makeup,Lakme,1,325.0,325.0
OI00001852,ORD0000946,P009,Nivea Lipstick,Beauty,Makeup,Nivea,1,2838.0,2838.0
OI00001853,ORD0000946,P003,Nivea Shampoo,Beauty,Haircare,Nivea,1,201.0,201.0
OI00001854,ORD0000947,P116,UrbanCo Plastic Chair Medium,Home,Furniture,UrbanCo,1,20112.0,20112.0
OI00001855,ORD0000948,P056,Lakme Shampoo,Beauty,Haircare,Lakme,1,952.0,952.0
OI00001856,ORD0000948,P005,Nivea Face Wash,Beauty,Skincare,Nivea,1,1130.0,1130.0
OI00001857,ORD0000949,P045,Puma Running Shoes Size 10,Sports,Shoes,Puma,1,6410.0,6410.0
OI00001858,ORD0000949,P132,Adidas Running Shoes Size 7,Sports,Shoes,Adidas,1,3001.0,3001.0
OI00001859,ORD0000950,P127,UrbanCo Metal Chair Medium,Home,Furniture,UrbanCo,1,21994.0,21994.0
OI00001860,ORD0000951,P045,Puma Running Shoes Size 10,Sports,Shoes,Puma,1,6410.0,6410.0
OI00001861,ORD0000951,P053,Puma Dumbbells,Sports,Equipment,Puma,1,14598.0,14598.0
OI00001862,ORD0000952,P018,UrbanCo Metal Dining Table Large,Home,Furniture,UrbanCo,1,24543.0,24543.0
OI00001863,ORD0000953,P025,Lakme Foundation,Beauty,Makeup,Lakme,1,462.0,462.0
OI00001864,ORD0000953,P017,Lakme Face Wash,Beauty,Skincare,Lakme,1,1574.0,1574.0
OI00001865,ORD0000953,P007,Lakme Hair Oil,Beauty,Haircare,Lakme,1,1471.0,1471.0
OI00001866,ORD0000954,P048,Nivea Moisturizer,Beauty,Skincare,Nivea,1,1859.0,1859.0
OI00001867,ORD0000954,P025,Lakme Foundation,Beauty,Makeup,Lakme,1,462.0,462.0
OI00001868,ORD0000954,P119,Lakme Moisturizer,Beauty,Skincare,Lakme,1,1751.0,1751.0
OI00001869,ORD0000955,P001,Samsung Charger,Electronics,Accessories,Samsung,1,1356.0,1356.0
OI00001870,ORD0000955,P130,Apple G21 128GB Black,Electronics,Smartphone,Apple,1,67400.0,67400.0
OI00001871,ORD0000955,P083,OnePlus 3 128GB White,Electronics,Smartphone,OnePlus,1,63280.0,63280.0
OI00001872,ORD0000956,P034,Lakme Lipstick,Beauty,Makeup,Lakme,1,325.0,325.0
OI00001873,ORD0000956,P017,Lakme Face Wash,Beauty,Skincare,Lakme,1,1574.0,1574.0
OI00001874,ORD0000956,P007,Lakme Hair Oil,Beauty,Haircare,Lakme,1,1471.0,1471.0
OI00001875,ORD0000957,P003,Nivea Shampoo,Beauty,Haircare,Nivea,2,201.0,402.0
OI00001876,ORD0000957,P005,Nivea Face Wash,Beauty,Skincare,Nivea,1,1130.0,1130.0
OI00001877,ORD0000957,P025,Lakme Foundation,Beauty,Makeup,Lakme,1,462.0,462.0
OI00001878,ORD0000958,P007,Lakme Hair Oil,Beauty,Haircare,Lakme,1,1471.0,1471.0
OI00001879,ORD0000958,P048,Nivea Moisturizer,Beauty,Skincare,Nivea,1,1859.0,1859.0
OI00001880,ORD0000958,P056,Lakme Shampoo,Beauty,Haircare,Lakme,1,952.0,952.0
OI00001881,ORD0000959,P024,UrbanCo Metal Chair Small,Home,Furniture,UrbanCo,1,25406.0,25406.0
OI00001882,ORD0000960,P006,UrbanCo Lamp,Home,Decor,UrbanCo,1,2790.0,2790.0
OI00001883,ORD0000960,P109,UrbanCo Plastic Chair Large,Home,Furniture,UrbanCo,1,29504.0,29504.0
OI00001884,ORD0000961,P034,Lakme Lipstick,Beauty,Makeup,Lakme,1,325.0,325.0
OI00001885,ORD0000962,P184,Dell HP Pavilion 8GB RAM 1TB SSD,Electronics,Laptop,Dell,1,115198.0,115198.0
OI00001886,ORD0000963,P139,UrbanCo Wooden Chair Large,Home,Furniture,UrbanCo,1,8748.0,8748.0
OI00001887,ORD0000964,P014,Nike Track Pants,Sports,Activewear,Nike,1,1075.0,1075.0
OI00001888,ORD0000964,P177,Puma Sneakers Size 9,Sports,Shoes,Puma,1,5810.0,5810.0
OI00001889,ORD0000964,P155,Adidas Sports T-Shirt,Sports,Activewear,Adidas,2,1397.0,2794.0
OI00001890,ORD0000965,P039,Puma Track Pants,Sports,Activewear,Puma,1,1372.0,1372.0
OI00001891,ORD0000966,P005,Nivea Face Wash,Beauty,Skincare,Nivea,2,1130.0,2260.0
OI00001892,ORD0000966,P003,Nivea Shampoo,Beauty,Haircare,Nivea,1,201.0,201.0
OI00001893,ORD0000966,P056,Lakme Shampoo,Beauty,Haircare,Lakme,1,952.0,952.0
OI00001894,ORD0000967,P193,H&M Red Cotton Jeans,Clothing,Jeans,H&M,1,1646.0,1646.0
OI00001895,ORD0000967,P027,Zara Black Cotton Shirt,Clothing,Shirts,Zara,1,836.0,836.0
OI00001896,ORD0000967,P162,Zara Black Denim Jeans,Clothing,Jeans,Zara,1,3231.0,3231.0
OI00001897,ORD0000968,P002,Nike Yoga Mat,Sports,Equipment,Nike,1,4345.0,4345.0
OI00001898,ORD0000969,P165,UrbanCo Metal Sofa Large,Home,Furniture,UrbanCo,1,6328.0,6328.0
OI00001899,ORD0000970,P055,Sony Wireless Earbuds,Electronics,Headphones,Sony,1,3070.0,3070.0
OI00001900,ORD0000971,P191,H&M White Cotton Shirt,Clothing,Shirts,H&M,1,983.0,983.0
OI00001901,ORD0000972,P108,H&M White Denim T-Shirt,Clothing,T-Shirts,H&M,1,1041.0,1041.0
OI00001902,ORD0000972,P051,Zara Red Polyester T-Shirt,Clothing,T-Shirts,Zara,1,349.0,349.0
OI00001903,ORD0000973,P024,UrbanCo Metal Chair Small,Home,Furniture,UrbanCo,1,25406.0,25406.0
OI00001904,ORD0000973,P109,UrbanCo Plastic Chair Large,Home,Furniture,UrbanCo,1,29504.0,29504.0
OI00001905,ORD0000974,P034,Lakme Lipstick,Beauty,Makeup,Lakme,1,325.0,325.0
OI00001906,ORD0000975,P024,UrbanCo Metal Chair Small,Home,Furniture,UrbanCo,1,25406.0,25406.0
OI00001907,ORD0000976,P019,H&M Green Denim T-Shirt,Clothing,T-Shirts,H&M,1,934.0,934.0
OI00001908,ORD0000977,P127,UrbanCo Metal Chair Medium,Home,Furniture,UrbanCo,1,21994.0,21994.0
OI00001909,ORD0000978,P025,Lakme Foundation,Beauty,Makeup,Lakme,1,462.0,462.0
OI00001910,ORD0000978,P036,Nivea Hair Oil,Beauty,Haircare,Nivea,1,877.0,877.0
OI00001911,ORD0000978,P119,Lakme Moisturizer,Beauty,Skincare,Lakme,1,1751.0,1751.0
OI00001912,ORD0000979,P055,Sony Wireless Earbuds,Electronics,Headphones,Sony,1,3070.0,3070.0
OI00001913,ORD0000980,P114,JBL Wireless Earbuds,Electronics,Headphones,JBL,1,2898.0,2898.0
OI00001914,ORD0000981,P045,Puma Running Shoes Size 10,Sports,Shoes,Puma,1,6410.0,6410.0
OI00001915,ORD0000982,P068,Puma Sports T-Shirt,Sports,Activewear,Puma,1,648.0,648.0
OI00001916,ORD0000982,P045,Puma Running Shoes Size 10,Sports,Shoes,Puma,1,6410.0,6410.0
OI00001917,ORD0000983,P101,H&M Blue Cotton T-Shirt,Clothing,T-Shirts,H&M,1,1453.0,1453.0
OI00001918,ORD0000983,P103,Zara Red Cotton Jacket,Clothing,Jackets,Zara,2,2086.0,4172.0
OI00001919,ORD0000983,P179,Zara Black Polyester Shirt,Clothing,Shirts,Zara,1,2943.0,2943.0
OI00001920,ORD0000984,P139,UrbanCo Wooden Chair Large,Home,Furniture,UrbanCo,1,8748.0,8748.0
OI00001921,ORD0000984,P011,UrbanCo Wooden Sofa Small,Home,Furniture,UrbanCo,1,26505.0,26505.0
OI00001922,ORD0000985,P024,UrbanCo Metal Chair Small,Home,Furniture,UrbanCo,1,25406.0,25406.0
OI00001923,ORD0000986,P111,Zara Blue Cotton Jacket,Clothing,Jackets,Zara,1,4201.0,4201.0
OI00001924,ORD0000987,P045,Puma Running Shoes Size 10,Sports,Shoes,Puma,1,6410.0,6410.0
OI00001925,ORD0000987,P031,Puma Sneakers Size 7,Sports,Shoes,Puma,1,7055.0,7055.0
OI00001926,ORD0000987,P020,Puma Yoga Mat,Sports,Equipment,Puma,1,12458.0,12458.0
OI00001927,ORD0000988,P155,Adidas Sports T-Shirt,Sports,Activewear,Adidas,1,1397.0,1397.0
OI00001928,ORD0000988,P058,Puma Running Shoes Size 8,Sports,Shoes,Puma,1,7047.0,7047.0
OI00001929,ORD0000988,P132,Adidas Running Shoes Size 7,Sports,Shoes,Adidas,1,3001.0,3001.0
OI00001930,ORD0000989,P045,Puma Running Shoes Size 10,Sports,Shoes,Puma,1,6410.0,6410.0
OI00001931,ORD0000989,P183,Nike Sneakers Size 9,Sports,Shoes,Nike,1,1083.0,1083.0
OI00001932,ORD0000990,P165,UrbanCo Metal Sofa Large,Home,Furniture,UrbanCo,1,6328.0,6328.0
OI00001933,ORD0000991,P108,H&M White Denim T-Shirt,Clothing,T-Shirts,H&M,1,1041.0,1041.0
OI00001934,ORD0000991,P070,H&M Black Cotton T-Shirt,Clothing,T-Shirts,H&M,1,1277.0,1277.0
OI00001935,ORD0000991,P129,H&M Black Denim Jacket,Clothing,Jackets,H&M,1,4451.0,4451.0
OI00001936,ORD0000992,P111,Zara Blue Cotton Jacket,Clothing,Jackets,Zara,1,4201.0,4201.0
OI00001937,ORD0000992,P149,Zara Blue Denim Jacket,Clothing,Jackets,Zara,1,7491.0,7491.0
OI00001938,ORD0000993,P025,Lakme Foundation,Beauty,Makeup,Lakme,1,462.0,462.0
OI00001939,ORD0000993,P056,Lakme Shampoo,Beauty,Haircare,Lakme,1,952.0,952.0
OI00001940,ORD0000993,P036,Nivea Hair Oil,Beauty,Haircare,Nivea,1,877.0,877.0
